Cluster ID,Astronomical_Count,Astronomical_Freq,Biological_Count,Biological_Freq,Herbal_Count,Herbal_Freq,Recipes_Count,Recipes_Freq,Rosettes_Count,Rosettes_Freq,Dominant_Section,Dominant_Share
epc,0,0.0,0,0.0,1,0.7427213309566251,1,0.9359790340696369,0,0.0,Herbal,0.5
epch,0,0.0,0,0.0,1,0.7427213309566251,0,0.0,1,5.497526113249038,Herbal,0.5
epcho,1,3.2938076416337285,0,0.0,0,0.0,0,0.0,0,0.0,Astronomical,1.0
epo,0,0.0,0,0.0,0,0.0,0,0.0,1,5.497526113249038,Rosettes,1.0
epoep,0,0.0,0,0.0,0,0.0,1,0.9359790340696369,0,0.0,Recipes,1.0
epsh,0,0.0,1,1.4492753623188406,0,0.0,0,0.0,0,0.0,Biological,1.0
er,1,3.2938076416337285,0,0.0,0,0.0,2,1.8719580681392738,0,0.0,Recipes,0.6666666666666666
ere,1,3.2938076416337285,0,0.0,0,0.0,0,0.0,0,0.0,Astronomical,1.0
es,15,49.40711462450593,1,1.4492753623188406,18,13.36898395721925,4,3.7439161362785476,0,0.0,Herbal,0.47368421052631576
esa,0,0.0,0,0.0,0,0.0,1,0.9359790340696369,0,0.0,Recipes,1.0
esea,0,0.0,0,0.0,2,1.4854426619132501,0,0.0,0,0.0,Herbal,1.0
esecho,0,0.0,0,0.0,2,1.4854426619132501,1,0.9359790340696369,0,0.0,Herbal,0.6666666666666666
esesche,3,9.881422924901186,0,0.0,1,0.7427213309566251,0,0.0,0,0.0,Astronomical,0.75
eshed,0,0.0,0,0.0,0,0.0,1,0.9359790340696369,0,0.0,Recipes,1.0
eshs,2,6.587615283267457,0,0.0,0,0.0,1,0.9359790340696369,0,0.0,Astronomical,0.6666666666666666
eso,1,3.2938076416337285,0,0.0,0,0.0,0,0.0,0,0.0,Astronomical,1.0
esod,1,3.2938076416337285,0,0.0,0,0.0,0,0.0,0,0.0,Astronomical,1.0
et,0,0.0,5,7.246376811594203,4,2.9708853238265003,6,5.615874204417821,0,0.0,Recipes,0.4
eta,2,6.587615283267457,0,0.0,0,0.0,2,1.8719580681392738,0,0.0,Astronomical,0.5
etc,0,0.0,0,0.0,1,0.7427213309566251,0,0.0,0,0.0,Herbal,1.0
etcha,0,0.0,0,0.0,0,0.0,1,0.9359790340696369,0,0.0,Recipes,1.0
ete,3,9.881422924901186,0,0.0,1,0.7427213309566251,2,1.8719580681392738,0,0.0,Astronomical,0.5
eteed,1,3.2938076416337285,0,0.0,0,0.0,0,0.0,0,0.0,Astronomical,1.0
eteo,1,3.2938076416337285,0,0.0,0,0.0,0,0.0,0,0.0,Astronomical,1.0
eteos,1,3.2938076416337285,0,0.0,0,0.0,0,0.0,0,0.0,Astronomical,1.0
etocho,1,3.2938076416337285,0,0.0,0,0.0,0,0.0,0,0.0,Astronomical,1.0
etoteea,5,16.46903820816864,2,2.898550724637681,0,0.0,1,0.9359790340696369,0,0.0,Astronomical,0.625
ey,55,181.1594202898551,349,505.7971014492754,204,151.51515151515153,209,195.6196181205541,45,247.3886750962067,Biological,0.4048723897911833
eydsheog,0,0.0,0,0.0,1,0.7427213309566251,0,0.0,0,0.0,Herbal,1.0
eyke,3,9.881422924901186,0,0.0,0,0.0,1,0.9359790340696369,0,0.0,Astronomical,0.75
eyotchod,0,0.0,0,0.0,1,0.7427213309566251,0,0.0,0,0.0,Herbal,1.0
eys,5,16.46903820816864,0,0.0,1,0.7427213309566251,0,0.0,0,0.0,Astronomical,0.8333333333333334
eyytche,0,0.0,0,0.0,1,0.7427213309566251,0,0.0,0,0.0,Herbal,1.0
fa,2,6.587615283267457,1,1.4492753623188406,1,0.7427213309566251,0,0.0,0,0.0,Astronomical,0.5
facfom,3,9.881422924901186,0,0.0,1,0.7427213309566251,0,0.0,0,0.0,Astronomical,0.75
fadai,0,0.0,0,0.0,2,1.4854426619132501,0,0.0,0,0.0,Herbal,1.0
faiino,0,0.0,0,0.0,0,0.0,1,0.9359790340696369,0,0.0,Recipes,1.0
faiira,0,0.0,0,0.0,0,0.0,1,0.9359790340696369,0,0.0,Recipes,1.0
faiis,0,0.0,0,0.0,4,2.9708853238265003,0,0.0,0,0.0,Herbal,1.0
faka,0,0.0,0,0.0,2,1.4854426619132501,1,0.9359790340696369,0,0.0,Herbal,0.6666666666666666
fala,4,13.175230566534914,0,0.0,2,1.4854426619132501,0,0.0,1,5.497526113249038,Astronomical,0.5714285714285714
falals,3,9.881422924901186,0,0.0,2,1.4854426619132501,0,0.0,0,0.0,Astronomical,0.6
faldo,0,0.0,0,0.0,1,0.7427213309566251,0,0.0,0,0.0,Herbal,1.0
farala,2,6.587615283267457,0,0.0,0,0.0,0,0.0,0,0.0,Astronomical,1.0
faram,3,9.881422924901186,0,0.0,1,0.7427213309566251,0,0.0,0,0.0,Astronomical,0.75
fas,1,3.2938076416337285,0,0.0,0,0.0,0,0.0,0,0.0,Astronomical,1.0
fc,0,0.0,0,0.0,3,2.228163992869875,0,0.0,0,0.0,Herbal,1.0
fch,3,9.881422924901186,12,17.391304347826086,10,7.427213309566251,18,16.847622613253463,3,16.492578339747116,Recipes,0.391304347826087
fcha,0,0.0,0,0.0,1,0.7427213309566251,1,0.9359790340696369,0,0.0,Herbal,0.5
fchcf,0,0.0,0,0.0,0,0.0,0,0.0,1,5.497526113249038,Rosettes,1.0
fchcho,1,3.2938076416337285,0,0.0,4,2.9708853238265003,0,0.0,1,5.497526113249038,Herbal,0.6666666666666666
fchda,4,13.175230566534914,1,1.4492753623188406,1,0.7427213309566251,2,1.8719580681392738,0,0.0,Astronomical,0.5
fche,1,3.2938076416337285,0,0.0,0,0.0,3,2.8079371022089106,0,0.0,Recipes,0.75
fcheda,0,0.0,0,0.0,0,0.0,4,3.7439161362785476,0,0.0,Recipes,1.0
fcheeo,0,0.0,0,0.0,0,0.0,2,1.8719580681392738,0,0.0,Recipes,1.0
fcheep,0,0.0,1,1.4492753623188406,3,2.228163992869875,1,0.9359790340696369,0,0.0,Herbal,0.6
fchees,1,3.2938076416337285,0,0.0,0,0.0,0,0.0,0,0.0,Astronomical,1.0
fchek,2,6.587615283267457,0,0.0,2,1.4854426619132501,2,1.8719580681392738,2,10.995052226498077,Astronomical,0.25
fcheo,3,9.881422924901186,0,0.0,3,2.228163992869875,4,3.7439161362785476,1,5.497526113249038,Recipes,0.36363636363636365
fcheod,1,3.2938076416337285,0,0.0,0,0.0,0,0.0,0,0.0,Astronomical,1.0
fcho,1,3.2938076416337285,0,0.0,2,1.4854426619132501,0,0.0,0,0.0,Herbal,0.6666666666666666
fchoda,0,0.0,0,0.0,1,0.7427213309566251,0,0.0,0,0.0,Herbal,1.0
fchorqoka,0,0.0,0,0.0,1,0.7427213309566251,0,0.0,0,0.0,Herbal,1.0
fchso,2,6.587615283267457,0,0.0,0,0.0,0,0.0,0,0.0,Astronomical,1.0
fchsom,0,0.0,0,0.0,0,0.0,0,0.0,1,5.497526113249038,Rosettes,1.0
fdeech,0,0.0,0,0.0,1,0.7427213309566251,1,0.9359790340696369,0,0.0,Herbal,0.5
fh,0,0.0,0,0.0,5,3.7136066547831255,7,6.551853238487458,1,5.497526113249038,Recipes,0.5384615384615384
fham,1,3.2938076416337285,0,0.0,3,2.228163992869875,1,0.9359790340696369,0,0.0,Herbal,0.6
fhhg,0,0.0,0,0.0,1,0.7427213309566251,0,0.0,0,0.0,Herbal,1.0
fho,0,0.0,0,0.0,2,1.4854426619132501,0,0.0,0,0.0,Herbal,1.0
fhoa,0,0.0,0,0.0,1,0.7427213309566251,0,0.0,0,0.0,Herbal,1.0
fo,1,3.2938076416337285,2,2.898550724637681,3,2.228163992869875,1,0.9359790340696369,1,5.497526113249038,Herbal,0.375
focho,0,0.0,0,0.0,1,0.7427213309566251,0,0.0,0,0.0,Herbal,1.0
fochof,0,0.0,0,0.0,1,0.7427213309566251,0,0.0,0,0.0,Herbal,1.0
fod,0,0.0,0,0.0,0,0.0,2,1.8719580681392738,3,16.492578339747116,Rosettes,0.6
foda,0,0.0,0,0.0,0,0.0,2,1.8719580681392738,0,0.0,Recipes,1.0
fodanyksh,0,0.0,2,2.898550724637681,2,1.4854426619132501,2,1.8719580681392738,1,5.497526113249038,Biological,0.2857142857142857
folsho,0,0.0,0,0.0,3,2.228163992869875,0,0.0,0,0.0,Herbal,1.0
forom,0,0.0,1,1.4492753623188406,1,0.7427213309566251,0,0.0,0,0.0,Biological,0.5
fos,0,0.0,2,2.898550724637681,0,0.0,0,0.0,0,0.0,Biological,1.0
fseod,0,0.0,0,0.0,2,1.4854426619132501,0,0.0,0,0.0,Herbal,1.0
fsh,3,9.881422924901186,1,1.4492753623188406,0,0.0,0,0.0,0,0.0,Astronomical,0.75
fshed,0,0.0,1,1.4492753623188406,6,4.45632798573975,1,0.9359790340696369,1,5.497526113249038,Herbal,0.6666666666666666
fsheda,0,0.0,0,0.0,0,0.0,1,0.9359790340696369,0,0.0,Recipes,1.0
fsho,0,0.0,0,0.0,1,0.7427213309566251,0,0.0,0,0.0,Herbal,1.0
fy,0,0.0,0,0.0,0,0.0,1,0.9359790340696369,1,5.497526113249038,Recipes,0.5
fych,0,0.0,0,0.0,1,0.7427213309566251,0,0.0,0,0.0,Herbal,1.0
fysh,0,0.0,1,1.4492753623188406,2,1.4854426619132501,1,0.9359790340696369,2,10.995052226498077,Herbal,0.3333333333333333
fyskyda,0,0.0,0,0.0,1,0.7427213309566251,0,0.0,0,0.0,Herbal,1.0
geeem,1,3.2938076416337285,0,0.0,0,0.0,0,0.0,0,0.0,Astronomical,1.0
geom,1,3.2938076416337285,0,0.0,0,0.0,0,0.0,1,5.497526113249038,Astronomical,0.5
ha,1,3.2938076416337285,1,1.4492753623188406,1,0.7427213309566251,2,1.8719580681392738,0,0.0,Recipes,0.4
haii,1,3.2938076416337285,0,0.0,3,2.228163992869875,0,0.0,0,0.0,Herbal,0.75
hc,0,0.0,1,1.4492753623188406,3,2.228163992869875,1,0.9359790340696369,1,5.497526113249038,Herbal,0.5
hd,2,6.587615283267457,2,2.898550724637681,5,3.7136066547831255,5,4.679895170348185,0,0.0,Herbal,0.35714285714285715
hda,2,6.587615283267457,0,0.0,0,0.0,0,0.0,0,0.0,Astronomical,1.0
hdait,0,0.0,1,1.4492753623188406,2,1.4854426619132501,1,0.9359790340696369,0,0.0,Herbal,0.5
hdc,0,0.0,0,0.0,1,0.7427213309566251,0,0.0,0,0.0,Herbal,1.0
hdd,3,9.881422924901186,2,2.898550724637681,2,1.4854426619132501,2,1.8719580681392738,0,0.0,Astronomical,0.3333333333333333
hdo,0,0.0,0,0.0,3,2.228163992869875,0,0.0,1,5.497526113249038,Herbal,0.75
hdoto,1,3.2938076416337285,0,0.0,1,0.7427213309566251,0,0.0,0,0.0,Astronomical,0.5
he,4,13.175230566534914,3,4.3478260869565215,8,5.941770647653001,5,4.679895170348185,1,5.497526113249038,Herbal,0.38095238095238093
hea,0,0.0,0,0.0,0,0.0,1,0.9359790340696369,0,0.0,Recipes,1.0
heckhycheo,1,3.2938076416337285,2,2.898550724637681,1,0.7427213309566251,0,0.0,1,5.497526113249038,Biological,0.4
hek,1,3.2938076416337285,1,1.4492753623188406,0,0.0,4,3.7439161362785476,1,5.497526113249038,Recipes,0.5714285714285714
heo,0,0.0,0,0.0,4,2.9708853238265003,2,1.8719580681392738,0,0.0,Herbal,0.6666666666666666
heod,0,0.0,0,0.0,1,0.7427213309566251,0,0.0,0,0.0,Herbal,1.0
hg,0,0.0,0,0.0,0,0.0,1,0.9359790340696369,0,0.0,Recipes,1.0
hh,3,9.881422924901186,1,1.4492753623188406,1,0.7427213309566251,2,1.8719580681392738,0,0.0,Astronomical,0.42857142857142855
hl,0,0.0,4,5.797101449275362,1,0.7427213309566251,7,6.551853238487458,0,0.0,Recipes,0.5833333333333334
hm,1,3.2938076416337285,0,0.0,0,0.0,0,0.0,0,0.0,Astronomical,1.0
ho,6,19.76284584980237,5,7.246376811594203,24,17.825311942959,12,11.231748408835642,3,16.492578339747116,Herbal,0.48
hoa,0,0.0,1,1.4492753623188406,1,0.7427213309566251,1,0.9359790340696369,0,0.0,Biological,0.3333333333333333
hoalda,1,3.2938076416337285,0,0.0,1,0.7427213309566251,0,0.0,0,0.0,Astronomical,0.5
hoc,2,6.587615283267457,1,1.4492753623188406,6,4.45632798573975,4,3.7439161362785476,0,0.0,Herbal,0.46153846153846156
hoct,1,3.2938076416337285,0,0.0,1,0.7427213309566251,1,0.9359790340696369,0,0.0,Astronomical,0.3333333333333333
hod,1,3.2938076416337285,0,0.0,2,1.4854426619132501,0,0.0,0,0.0,Herbal,0.6666666666666666
hodaiils,0,0.0,0,0.0,2,1.4854426619132501,0,0.0,0,0.0,Herbal,1.0
hooshot,0,0.0,0,0.0,1,0.7427213309566251,0,0.0,0,0.0,Herbal,1.0
horaii,1,3.2938076416337285,0,0.0,4,2.9708853238265003,1,0.9359790340696369,0,0.0,Herbal,0.6666666666666666
hos,2,6.587615283267457,0,0.0,4,2.9708853238265003,0,0.0,0,0.0,Herbal,0.6666666666666666
hr,1,3.2938076416337285,1,1.4492753623188406,3,2.228163992869875,8,7.487832272557095,0,0.0,Recipes,0.6153846153846154
hs,4,13.175230566534914,1,1.4492753623188406,4,2.9708853238265003,2,1.8719580681392738,2,10.995052226498077,Astronomical,0.3076923076923077
hx,0,0.0,0,0.0,0,0.0,2,1.8719580681392738,0,0.0,Recipes,1.0
hy,39,128.4584980237154,44,63.768115942028984,172,127.74806892453951,92,86.11007113440658,20,109.95052226498075,Herbal,0.46866485013623976
hyd,1,3.2938076416337285,1,1.4492753623188406,0,0.0,0,0.0,0,0.0,Astronomical,0.5
hyds,0,0.0,0,0.0,4,2.9708853238265003,1,0.9359790340696369,0,0.0,Herbal,0.8
hyockho,0,0.0,0,0.0,2,1.4854426619132501,0,0.0,0,0.0,Herbal,1.0
hyok,0,0.0,0,0.0,1,0.7427213309566251,0,0.0,0,0.0,Herbal,1.0
hyot,0,0.0,0,0.0,1,0.7427213309566251,0,0.0,0,0.0,Herbal,1.0
hyysai,0,0.0,0,0.0,5,3.7136066547831255,0,0.0,0,0.0,Herbal,1.0
iees,0,0.0,0,0.0,1,0.7427213309566251,0,0.0,0,0.0,Herbal,1.0
ii,6,19.76284584980237,3,4.3478260869565215,19,14.111705288175877,18,16.847622613253463,3,16.492578339747116,Herbal,0.3877551020408163
iiio,1,3.2938076416337285,0,0.0,0,0.0,0,0.0,0,0.0,Astronomical,1.0
iilo,0,0.0,0,0.0,0,0.0,1,0.9359790340696369,0,0.0,Recipes,1.0
iinchoda,0,0.0,0,0.0,2,1.4854426619132501,1,0.9359790340696369,0,0.0,Herbal,0.6666666666666666
iine,0,0.0,0,0.0,1,0.7427213309566251,0,0.0,0,0.0,Herbal,1.0
iis,0,0.0,1,1.4492753623188406,0,0.0,0,0.0,0,0.0,Biological,1.0
iisoo,1,3.2938076416337285,0,0.0,1,0.7427213309566251,2,1.8719580681392738,0,0.0,Recipes,0.5
ik,0,0.0,3,4.3478260869565215,1,0.7427213309566251,5,4.679895170348185,0,0.0,Recipes,0.5555555555555556
ika,2,6.587615283267457,0,0.0,2,1.4854426619132501,1,0.9359790340696369,1,5.497526113249038,Astronomical,0.3333333333333333
ike,8,26.350461133069828,0,0.0,1,0.7427213309566251,2,1.8719580681392738,0,0.0,Astronomical,0.7272727272727273
il,2,6.587615283267457,0,0.0,0,0.0,2,1.8719580681392738,0,0.0,Astronomical,0.5
im,1,3.2938076416337285,0,0.0,2,1.4854426619132501,6,5.615874204417821,0,0.0,Recipes,0.6666666666666666
ima,2,6.587615283267457,0,0.0,0,0.0,0,0.0,0,0.0,Astronomical,1.0
in,75,247.03557312252963,169,244.92753623188406,357,265.1515151515152,388,363.15986521901914,89,489.27982407916437,Recipes,0.35992578849721707
inch,0,0.0,0,0.0,1,0.7427213309566251,0,0.0,0,0.0,Herbal,1.0
incho,0,0.0,0,0.0,1,0.7427213309566251,0,0.0,0,0.0,Herbal,1.0
inchota,0,0.0,0,0.0,0,0.0,0,0.0,1,5.497526113249038,Rosettes,1.0
inda,0,0.0,2,2.898550724637681,1,0.7427213309566251,0,0.0,4,21.990104452996153,Rosettes,0.5714285714285714
inok,0,0.0,1,1.4492753623188406,2,1.4854426619132501,2,1.8719580681392738,0,0.0,Herbal,0.4
inotch,0,0.0,0,0.0,4,2.9708853238265003,1,0.9359790340696369,0,0.0,Herbal,0.8
inotsho,0,0.0,0,0.0,1,0.7427213309566251,1,0.9359790340696369,0,0.0,Herbal,0.5
insh,0,0.0,0,0.0,4,2.9708853238265003,1,0.9359790340696369,0,0.0,Herbal,0.8
insoleeg,0,0.0,0,0.0,4,2.9708853238265003,1,0.9359790340696369,0,0.0,Herbal,0.8
inych,0,0.0,0,0.0,1,0.7427213309566251,0,0.0,0,0.0,Herbal,1.0
ipc,2,6.587615283267457,0,0.0,1,0.7427213309566251,0,0.0,0,0.0,Astronomical,0.6666666666666666
ir,4,13.175230566534914,1,1.4492753623188406,0,0.0,7,6.551853238487458,2,10.995052226498077,Recipes,0.5
ira,1,3.2938076416337285,1,1.4492753623188406,0,0.0,2,1.8719580681392738,0,0.0,Recipes,0.5
iram,0,0.0,0,0.0,2,1.4854426619132501,0,0.0,0,0.0,Herbal,1.0
irsg,2,6.587615283267457,0,0.0,0,0.0,0,0.0,0,0.0,Astronomical,1.0
is,2,6.587615283267457,1,1.4492753623188406,1,0.7427213309566251,0,0.0,0,0.0,Astronomical,0.5
it,1,3.2938076416337285,0,0.0,0,0.0,0,0.0,0,0.0,Astronomical,1.0
iy,1,3.2938076416337285,0,0.0,0,0.0,0,0.0,0,0.0,Astronomical,1.0
ka,2,6.587615283267457,0,0.0,1,0.7427213309566251,0,0.0,0,0.0,Astronomical,0.6666666666666666
ke,0,0.0,1,1.4492753623188406,2,1.4854426619132501,2,1.8719580681392738,0,0.0,Herbal,0.4
kh,5,16.46903820816864,0,0.0,1,0.7427213309566251,0,0.0,0,0.0,Astronomical,0.8333333333333334
kl,0,0.0,2,2.898550724637681,2,1.4854426619132501,0,0.0,0,0.0,Biological,0.5
ko,3,9.881422924901186,1,1.4492753623188406,1,0.7427213309566251,0,0.0,0,0.0,Astronomical,0.6
ky,2,6.587615283267457,9,13.043478260869566,13,9.655377302436126,12,11.231748408835642,1,5.497526113249038,Herbal,0.35135135135135137
la,2,6.587615283267457,0,0.0,2,1.4854426619132501,0,0.0,0,0.0,Astronomical,0.5
ld,1,3.2938076416337285,0,0.0,5,3.7136066547831255,1,0.9359790340696369,0,0.0,Herbal,0.7142857142857143
le,1,3.2938076416337285,0,0.0,0,0.0,0,0.0,0,0.0,Astronomical,1.0
lg,1,3.2938076416337285,0,0.0,0,0.0,0,0.0,0,0.0,Astronomical,1.0
lk,3,9.881422924901186,0,0.0,0,0.0,0,0.0,0,0.0,Astronomical,1.0
ll,0,0.0,0,0.0,0,0.0,3,2.8079371022089106,0,0.0,Recipes,1.0
lm,1,3.2938076416337285,0,0.0,0,0.0,0,0.0,0,0.0,Astronomical,1.0
lo,1,3.2938076416337285,2,2.898550724637681,3,2.228163992869875,0,0.0,3,16.492578339747116,Herbal,0.3333333333333333
lp,0,0.0,2,2.898550724637681,0,0.0,0,0.0,0,0.0,Biological,1.0
lr,0,0.0,1,1.4492753623188406,2,1.4854426619132501,6,5.615874204417821,1,5.497526113249038,Recipes,0.6
ls,5,16.46903820816864,1,1.4492753623188406,2,1.4854426619132501,4,3.7439161362785476,0,0.0,Astronomical,0.4166666666666667
ly,10,32.93807641633728,4,5.797101449275362,2,1.4854426619132501,3,2.8079371022089106,0,0.0,Astronomical,0.5263157894736842
mc,4,13.175230566534914,0,0.0,1,0.7427213309566251,0,0.0,0,0.0,Astronomical,0.8
mchd,0,0.0,0,0.0,0,0.0,2,1.8719580681392738,0,0.0,Recipes,1.0
mcho,0,0.0,0,0.0,4,2.9708853238265003,0,0.0,0,0.0,Herbal,1.0
md,1,3.2938076416337285,0,0.0,0,0.0,3,2.8079371022089106,1,5.497526113249038,Recipes,0.6
mkcheo,0,0.0,6,8.695652173913043,6,4.45632798573975,13,12.16772744290528,0,0.0,Recipes,0.52
mocthede,0,0.0,0,0.0,1,0.7427213309566251,0,0.0,0,0.0,Herbal,1.0
mopaii,3,9.881422924901186,1,1.4492753623188406,0,0.0,1,0.9359790340696369,0,0.0,Astronomical,0.6
mopora,0,0.0,0,0.0,1,0.7427213309566251,0,0.0,0,0.0,Herbal,1.0
moto,0,0.0,0,0.0,0,0.0,2,1.8719580681392738,0,0.0,Recipes,1.0
mr,4,13.175230566534914,0,0.0,1,0.7427213309566251,5,4.679895170348185,0,0.0,Recipes,0.5
my,0,0.0,1,1.4492753623188406,0,0.0,0,0.0,0,0.0,Biological,1.0
myaii,1,3.2938076416337285,0,0.0,6,4.45632798573975,1,0.9359790340696369,0,0.0,Herbal,0.75
mychcthod,0,0.0,0,0.0,2,1.4854426619132501,0,0.0,0,0.0,Herbal,1.0
na,0,0.0,2,2.898550724637681,2,1.4854426619132501,4,3.7439161362785476,0,0.0,Recipes,0.5
nam,1,3.2938076416337285,0,0.0,0,0.0,0,0.0,0,0.0,Astronomical,1.0
ndch,0,0.0,0,0.0,1,0.7427213309566251,0,0.0,0,0.0,Herbal,1.0
no,0,0.0,0,0.0,3,2.228163992869875,0,0.0,0,0.0,Herbal,1.0
nod,1,3.2938076416337285,0,0.0,0,0.0,0,0.0,0,0.0,Astronomical,1.0
noda,0,0.0,0,0.0,2,1.4854426619132501,0,0.0,0,0.0,Herbal,1.0
nshck,0,0.0,0,0.0,2,1.4854426619132501,0,0.0,0,0.0,Herbal,1.0
nskysho,2,6.587615283267457,0,0.0,6,4.45632798573975,0,0.0,1,5.497526113249038,Herbal,0.6666666666666666
ny,1,3.2938076416337285,0,0.0,0,0.0,0,0.0,0,0.0,Astronomical,1.0
nyda,0,0.0,0,0.0,4,2.9708853238265003,1,0.9359790340696369,0,0.0,Herbal,0.8
oa,1,3.2938076416337285,0,0.0,0,0.0,0,0.0,0,0.0,Astronomical,1.0
od,3,9.881422924901186,1,1.4492753623188406,3,2.228163992869875,3,2.8079371022089106,0,0.0,Astronomical,0.3
oe,0,0.0,0,0.0,1,0.7427213309566251,0,0.0,0,0.0,Herbal,1.0
oi,1,3.2938076416337285,0,0.0,0,0.0,2,1.8719580681392738,0,0.0,Recipes,0.6666666666666666
ok,0,0.0,0,0.0,1,0.7427213309566251,0,0.0,1,5.497526113249038,Herbal,0.5
om,1,3.2938076416337285,0,0.0,5,3.7136066547831255,3,2.8079371022089106,0,0.0,Herbal,0.5555555555555556
on,0,0.0,0,0.0,1,0.7427213309566251,0,0.0,0,0.0,Herbal,1.0
op,2,6.587615283267457,0,0.0,4,2.9708853238265003,2,1.8719580681392738,0,0.0,Herbal,0.5
or,32,105.40184453227931,34,49.27536231884058,124,92.0974450386215,58,54.28678397603893,15,82.46289169873556,Herbal,0.4714828897338403
os,5,16.46903820816864,0,0.0,5,3.7136066547831255,3,2.8079371022089106,0,0.0,Astronomical,0.38461538461538464
ot,5,16.46903820816864,0,0.0,6,4.45632798573975,1,0.9359790340696369,0,0.0,Herbal,0.5
oy,0,0.0,0,0.0,6,4.45632798573975,1,0.9359790340696369,0,0.0,Herbal,0.8571428571428571
pc,0,0.0,1,1.4492753623188406,1,0.7427213309566251,2,1.8719580681392738,0,0.0,Recipes,0.5
ph,0,0.0,0,0.0,1,0.7427213309566251,0,0.0,0,0.0,Herbal,1.0
ps,0,0.0,1,1.4492753623188406,0,0.0,0,0.0,0,0.0,Biological,1.0
py,0,0.0,0,0.0,6,4.45632798573975,0,0.0,1,5.497526113249038,Herbal,0.8571428571428571
qo,0,0.0,9,13.043478260869566,0,0.0,5,4.679895170348185,1,5.497526113249038,Biological,0.6
ra,6,19.76284584980237,2,2.898550724637681,7,5.199049316696375,13,12.16772744290528,5,27.487630566245187,Recipes,0.3939393939393939
rai,0,0.0,0,0.0,0,0.0,4,3.7439161362785476,1,5.497526113249038,Recipes,0.8
raii,2,6.587615283267457,0,0.0,0,0.0,0,0.0,0,0.0,Astronomical,1.0
raiinm,0,0.0,0,0.0,1,0.7427213309566251,0,0.0,0,0.0,Herbal,1.0
raiis,1,3.2938076416337285,0,0.0,0,0.0,0,0.0,0,0.0,Astronomical,1.0
raim,0,0.0,1,1.4492753623188406,1,0.7427213309566251,4,3.7439161362785476,0,0.0,Recipes,0.6666666666666666
rainch,0,0.0,2,2.898550724637681,1,0.7427213309566251,2,1.8719580681392738,0,0.0,Biological,0.4
raino,0,0.0,0,0.0,0,0.0,0,0.0,2,10.995052226498077,Rosettes,1.0
raird,0,0.0,0,0.0,4,2.9708853238265003,0,0.0,0,0.0,Herbal,1.0
rairo,0,0.0,0,0.0,1,0.7427213309566251,0,0.0,2,10.995052226498077,Rosettes,0.6666666666666666
rala,1,3.2938076416337285,0,0.0,0,0.0,0,0.0,0,0.0,Astronomical,1.0
ralaro,0,0.0,0,0.0,4,2.9708853238265003,0,0.0,0,0.0,Herbal,1.0
ralk,0,0.0,0,0.0,0,0.0,1,0.9359790340696369,0,0.0,Recipes,1.0
ralo,0,0.0,0,0.0,1,0.7427213309566251,0,0.0,0,0.0,Herbal,1.0
ralyolaii,0,0.0,0,0.0,1,0.7427213309566251,0,0.0,0,0.0,Herbal,1.0
ram,3,9.881422924901186,2,2.898550724637681,3,2.228163992869875,4,3.7439161362785476,0,0.0,Recipes,0.3333333333333333
ramda,0,0.0,0,0.0,2,1.4854426619132501,0,0.0,0,0.0,Herbal,1.0
rara,2,6.587615283267457,0,0.0,0,0.0,1,0.9359790340696369,0,0.0,Astronomical,0.6666666666666666
raram,0,0.0,0,0.0,0,0.0,0,0.0,1,5.497526113249038,Rosettes,1.0
rarc,0,0.0,0,0.0,1,0.7427213309566251,4,3.7439161362785476,0,0.0,Recipes,0.8
rarda,0,0.0,0,0.0,1,0.7427213309566251,0,0.0,0,0.0,Herbal,1.0
rare,1,3.2938076416337285,0,0.0,1,0.7427213309566251,0,0.0,0,0.0,Astronomical,0.5
rc,0,0.0,1,1.4492753623188406,4,2.9708853238265003,2,1.8719580681392738,1,5.497526113249038,Herbal,0.5
rch,0,0.0,0,0.0,1,0.7427213309566251,1,0.9359790340696369,1,5.497526113249038,Herbal,0.3333333333333333
rchct,0,0.0,2,2.898550724637681,0,0.0,0,0.0,1,5.497526113249038,Biological,0.6666666666666666
rchda,0,0.0,3,4.3478260869565215,0,0.0,0,0.0,0,0.0,Biological,1.0
rche,0,0.0,0,0.0,0,0.0,1,0.9359790340696369,0,0.0,Recipes,1.0
rcheda,0,0.0,2,2.898550724637681,0,0.0,2,1.8719580681392738,0,0.0,Biological,0.5
